,-10,-9.798,-9.596,-9.3939,-9.1919,-8.9899,-8.7879,-8.5859,-8.3838,-8.1818,-7.9798,-7.7778,-7.5758,-7.3737,-7.1717,-6.9697,-6.7677,-6.5657,-6.3636,-6.1616,-5.9596,-5.7576,-5.5556,-5.3535,-5.1515,-4.9495,-4.7475,-4.5455,-4.3434,-4.1414,-3.9394,-3.7374,-3.5354,-3.3333,-3.1313,-2.9293,-2.7273,-2.5253,-2.3232,-2.1212,-1.9192,-1.7172,-1.5152,-1.3131,-1.1111,-0.90909,-0.70707,-0.50505,-0.30303,-0.10101,0.10101,0.30303,0.50505,0.70707,0.90909,1.1111,1.3131,1.5152,1.7172,1.9192,2.1212,2.3232,2.5253,2.7273,2.9293,3.1313,3.3333,3.5354,3.7374,3.9394,4.1414,4.3434,4.5455,4.7475,4.9495,5.1515,5.3535,5.5556,5.7576,5.9596,6.1616,6.3636,6.5657,6.7677,6.9697,7.1717,7.3737,7.5758,7.7778,7.9798,8.1818,8.3838,8.5859,8.7879,8.9899,9.1919,9.3939,9.596,9.798,10
-6.1616,845.63,822.16,799.02,776.21,753.72,731.56,709.72,688.22,667.03,646.18,625.65,605.45,585.57,566.02,546.8,527.91,509.34,491.09,473.18,455.59,438.32,421.39,404.78,388.49,372.53,356.9,341.6,326.62,311.97,297.64,283.64,269.97,256.63,243.61,230.92,218.55,206.51,194.8,183.41,172.35,161.62,151.21,141.13,131.37,121.95,112.85,104.07,95.623,87.501,79.706,72.238,65.095,58.28,51.791,45.628,39.792,34.282,29.099,24.242,19.712,15.509,11.631,8.0808,4.8566,1.959,-0.61218,-2.8569,-4.775,-6.3667,-7.6319,-8.5706,-9.1827,-9.4684,-9.4276,-9.0603,-8.3665,-7.3462,-5.9994,-4.3261,-2.3263,0,2.6528,5.6321,8.9379,12.57,16.529,20.814,25.426,30.364,35.629,41.22,47.138,53.382,59.953,66.85,74.074,81.624,89.501,97.704,106.23
-5.9596,828.61,805.39,782.49,759.92,737.68,715.76,694.17,672.91,651.97,631.36,611.08,591.12,571.49,552.19,533.21,514.56,496.24,478.24,460.57,443.22,426.2,409.51,393.14,377.1,361.39,346.01,330.95,316.21,301.81,287.73,273.97,260.54,247.44,234.67,222.22,210.1,198.31,186.84,175.7,164.88,154.39,144.23,134.39,124.89,115.7,106.85,98.316,90.113,82.237,74.686,67.463,60.565,53.994,47.75,41.832,36.241,30.976,26.038,21.426,17.141,13.182,9.55,6.2443,3.265,0.61218,-1.7141,-3.7139,-5.3872,-6.734,-7.7543,-8.4481,-8.8154,-8.8562,-8.5706,-7.9584,-7.0197,-5.7545,-4.1628,-2.2447,-2.8422e-14,2.5712,5.4688,8.693,12.244,16.121,20.324,24.855,29.711,34.894,40.404,46.24,52.403,58.892,65.708,72.85,80.318,88.113,96.235,104.68,113.46
-5.7576,811.75,788.78,766.13,743.8,721.8,700.13,678.79,657.77,637.08,616.71,596.67,576.96,557.58,538.52,519.78,501.38,483.3,465.54,448.12,431.02,414.24,397.8,381.68,365.88,350.41,335.27,320.46,305.97,291.81,277.97,264.46,251.28,238.42,225.9,213.69,201.82,190.27,179.04,168.15,157.58,147.33,137.41,127.82,118.56,109.62,101.01,92.725,84.767,77.135,69.83,62.851,56.198,49.872,43.873,38.2,32.854,27.834,23.14,18.774,14.733,11.019,7.6319,4.571,1.8365,-0.57137,-2.6528,-4.4077,-5.8361,-6.9381,-7.7135,-8.1624,-8.2849,-8.0808,-7.5502,-6.6932,-5.5096,-3.9996,-2.163,2.8422e-14,2.4895,5.3056,8.4481,11.917,15.713,19.835,24.283,29.058,34.16,39.588,45.342,51.423,57.831,64.565,71.625,79.012,86.726,94.766,103.13,111.83,120.84
-5.5556,795.06,772.33,749.92,727.84,706.09,684.66,663.56,642.79,622.34,602.22,582.43,562.96,543.82,525.01,506.52,488.36,470.52,453.01,435.83,418.98,402.45,386.25,370.37,354.82,339.6,324.7,310.13,295.89,281.97,268.38,255.12,242.18,229.57,217.28,205.33,193.69,182.39,171.41,160.76,150.43,140.43,130.76,121.42,112.4,103.7,95.337,87.297,79.584,72.197,65.136,58.402,51.995,45.914,40.159,34.731,29.63,24.855,20.406,16.284,12.489,9.0195,5.877,3.0609,0.57137,-1.5917,-3.4282,-4.9383,-6.1218,-6.9789,-7.5094,-7.7135,-7.5911,-7.1421,-6.3667,-5.2648,-3.8363,-2.0814,0,2.4079,5.1423,8.2032,11.591,15.305,19.345,23.712,28.405,33.425,38.772,44.444,50.444,56.77,63.422,70.401,77.706,85.338,93.297,101.58,110.19,119.13,128.4
-5.3535,778.53,756.05,733.88,712.05,690.54,669.36,648.51,627.98,607.77,587.9,568.35,549.13,530.23,511.66,493.42,475.5,457.91,440.65,423.71,407.1,390.82,374.86,359.23,343.92,328.95,314.29,299.97,285.97,272.3,258.95,245.93,233.24,220.88,208.84,197.12,185.74,174.68,163.94,153.54,143.45,133.7,124.27,115.17,106.4,97.949,89.828,82.032,74.564,67.422,60.606,54.117,47.954,42.118,36.609,31.425,26.569,22.039,17.835,13.958,10.407,7.1829,4.2853,1.7141,-0.53056,-2.4487,-4.0404,-5.3056,-6.2443,-6.8564,-7.1421,-7.1013,-6.734,-6.0402,-5.0199,-3.6731,-1.9998,-2.8422e-14,2.3263,4.9791,7.9584,11.264,14.896,18.855,23.14,27.752,32.691,37.955,43.547,49.464,55.709,62.279,69.177,76.4,83.951,91.827,100.03,108.56,117.42,126.6,136.11
-5.1515,762.17,739.92,718.01,696.42,675.16,654.22,633.61,613.33,593.37,573.74,554.43,535.46,516.8,498.48,480.48,462.81,445.46,428.45,411.75,395.39,379.35,363.64,348.25,333.19,318.46,304.05,289.97,276.22,262.79,249.69,236.91,224.47,212.35,200.55,189.08,177.94,167.13,156.64,146.47,136.64,127.13,117.95,109.09,100.56,92.358,84.481,76.931,69.707,62.81,56.239,49.995,44.077,38.486,33.221,28.283,23.671,19.386,15.427,11.795,8.4889,5.5096,2.8569,0.53056,-1.4692,-3.1425,-4.4893,-5.5096,-6.2034,-6.5708,-6.6116,-6.3259,-5.7137,-4.775,-3.5098,-1.9182,0,2.2447,4.8158,7.7135,10.938,14.488,18.365,22.569,27.099,31.956,37.139,42.649,48.485,54.647,61.137,67.952,75.094,82.563,90.358,98.48,106.93,115.7,124.8,134.23,143.99
-4.9495,745.96,723.97,702.3,680.95,659.93,639.24,618.88,598.84,579.12,559.74,540.68,521.95,503.54,485.46,467.71,450.28,433.18,416.41,399.96,383.84,368.04,352.58,337.43,322.62,308.13,293.97,280.13,266.63,253.44,240.59,228.06,215.86,203.98,192.43,181.21,170.31,159.74,149.49,139.58,129.99,120.72,111.78,103.17,94.888,86.93,79.298,71.993,65.014,58.361,52.036,46.036,40.363,35.017,29.997,25.304,20.937,16.896,13.182,9.7949,6.734,3.9996,1.5917,-0.48975,-2.2447,-3.6731,-4.775,-5.5505,-5.9994,-6.1218,-5.9178,-5.3872,-4.5301,-3.3466,-1.8365,0,2.163,4.6526,7.4686,10.611,14.08,17.876,21.998,26.446,31.221,36.323,41.751,47.505,53.586,59.994,66.728,73.788,81.175,88.889,96.929,105.3,113.99,123.01,132.35,142.03,152.03
-4.7475,729.93,708.17,686.75,665.65,644.87,624.43,604.31,584.51,565.04,545.9,527.09,508.6,490.44,472.6,455.1,437.91,421.06,404.53,388.33,372.45,356.9,341.68,326.78,312.21,297.97,284.05,270.46,257.2,244.26,231.65,219.37,207.41,195.78,184.47,173.49,162.84,152.52,142.52,132.84,123.5,114.48,105.79,97.419,89.379,81.665,74.278,67.218,60.484,54.076,47.995,42.241,36.813,31.711,26.936,22.488,18.365,14.57,11.101,7.9584,5.1423,2.6528,0.48975,-1.3468,-2.8569,-4.0404,-4.8975,-5.428,-5.6321,-5.5096,-5.0607,-4.2853,-3.1833,-1.7549,0,2.0814,4.4893,7.2238,10.285,13.672,17.386,21.426,25.793,30.487,35.507,40.853,46.526,52.525,58.851,65.504,72.482,79.788,87.42,95.378,103.66,112.27,121.21,130.48,140.07,149.98,160.23
-4.5455,714.05,692.54,671.36,650.51,629.98,609.77,589.9,570.35,551.13,532.23,513.66,495.42,477.5,459.91,442.65,425.71,409.1,392.82,376.86,361.23,345.92,330.95,316.29,301.97,287.97,274.3,260.95,247.93,235.24,222.88,210.84,199.12,187.74,176.68,165.94,155.54,145.45,135.7,126.27,117.17,108.4,99.949,91.827,84.032,76.564,69.421,62.606,56.117,49.954,44.118,38.608,33.425,28.569,24.038,19.835,15.958,12.407,9.1827,6.2851,3.7139,1.4692,-0.44893,-2.0406,-3.3058,-4.2445,-4.8566,-5.1423,-5.1015,-4.7342,-4.0404,-3.0201,-1.6733,0,1.9998,4.3261,6.9789,9.9582,13.264,16.896,20.855,25.14,29.752,34.69,39.955,45.546,51.464,57.708,64.279,71.176,78.4,85.95,93.827,102.03,110.56,119.42,128.6,138.11,147.94,158.11,168.6
-4.3434,698.34,677.07,656.14,635.53,615.24,595.29,575.66,556.35,537.37,518.72,500.4,482.4,464.73,447.38,430.36,413.67,397.31,381.27,365.55,350.17,335.11,320.38,305.97,291.89,278.13,264.71,251.61,238.83,226.39,214.26,202.47,191,179.86,169.04,158.56,148.39,138.56,129.05,119.87,111.01,102.48,94.276,86.399,78.849,71.625,64.728,58.157,51.913,45.995,40.404,35.139,30.201,25.589,21.304,17.345,13.713,10.407,7.4278,4.775,2.4487,0.44893,-1.2244,-2.5712,-3.5915,-4.2853,-4.6526,-4.6934,-4.4077,-3.7955,-2.8569,-1.5917,0,1.9182,4.1628,6.734,9.6317,12.856,16.406,20.284,24.487,29.017,33.874,39.057,44.567,50.403,56.566,63.055,69.87,77.013,84.481,92.276,100.4,108.85,117.62,126.72,136.15,145.9,155.98,166.39,177.12
-4.1414,682.79,661.77,641.08,620.71,600.67,580.96,561.58,542.52,523.78,505.38,487.3,469.54,452.12,435.02,418.24,401.8,385.67,369.88,354.41,339.27,324.46,309.97,295.81,281.97,268.46,255.28,242.42,229.89,217.69,205.82,194.27,183.04,172.15,161.58,151.33,141.41,131.82,122.56,113.62,105.01,96.725,88.766,81.135,73.829,66.85,60.198,53.872,47.873,42.2,36.853,31.833,27.14,22.773,18.733,15.019,11.631,8.5706,5.8361,3.4282,1.3468,-0.40812,-1.8365,-2.9385,-3.7139,-4.1628,-4.2853,-4.0812,-3.5507,-2.6936,-1.51,1.4211e-14,1.8365,3.9996,6.4891,9.3052,12.448,15.917,19.712,23.834,28.283,33.058,38.159,43.587,49.342,55.423,61.83,68.564,75.625,83.012,90.725,98.765,107.13,115.82,124.84,134.19,143.86,153.86,164.19,174.84,185.82
-3.9394,667.4,646.63,626.18,606.06,586.27,566.8,547.66,528.84,510.36,492.19,474.36,456.85,439.67,422.81,406.29,390.08,374.21,358.66,343.43,328.54,313.97,299.72,285.81,272.22,258.95,246.02,233.4,221.12,209.16,197.53,186.23,175.25,164.6,154.27,144.27,134.6,125.25,116.23,107.54,99.174,91.134,83.42,76.033,68.973,62.239,55.831,49.75,43.996,38.567,33.466,28.691,24.242,20.12,16.325,12.856,9.7133,6.8973,4.4077,2.2447,0.40812,-1.1019,-2.2855,-3.1425,-3.6731,-3.8772,-3.7547,-3.3058,-2.5304,-1.4284,0,1.7549,3.8363,6.2443,8.9787,12.04,15.427,19.141,23.181,27.548,32.242,37.262,42.608,48.281,54.28,60.606,67.258,74.237,81.543,89.175,97.133,105.42,114.03,122.97,132.23,141.82,151.74,161.98,172.55,183.45,194.67
-3.7374,652.18,631.65,611.45,591.57,572.02,552.8,533.9,515.34,497.09,479.18,461.59,444.32,427.38,410.77,394.49,378.53,362.9,347.6,332.62,317.97,303.64,289.64,275.97,262.63,249.61,236.91,224.55,212.51,200.8,189.41,178.35,167.62,157.21,147.13,137.37,127.95,118.85,110.07,101.62,93.501,85.706,78.237,71.095,64.279,57.79,51.627,45.791,40.282,35.098,30.242,25.712,21.508,17.631,14.08,10.856,7.9584,5.3872,3.1425,1.2244,-0.36731,-1.6325,-2.5712,-3.1833,-3.469,-3.4282,-3.0609,-2.3671,-1.3468,0,1.6733,3.6731,5.9994,8.6522,11.631,14.937,18.57,22.528,26.814,31.425,36.364,41.628,47.22,53.137,59.382,65.952,72.85,80.073,87.624,95.5,103.7,112.23,121.09,130.27,139.78,149.62,159.78,170.27,181.08,192.23,203.69
-3.5354,637.12,616.84,596.88,577.25,557.94,538.97,520.31,501.99,483.99,466.32,448.97,431.96,415.26,398.9,382.86,367.15,351.76,336.7,321.97,307.56,293.48,279.73,266.3,253.2,240.42,227.98,215.86,204.06,192.59,181.45,170.64,160.15,149.98,140.15,130.64,121.46,112.6,104.07,95.868,87.991,80.441,73.217,66.32,59.749,53.505,47.587,41.996,36.731,31.793,27.181,22.896,18.937,15.305,11.999,9.0195,6.3667,4.0404,2.0406,0.36731,-0.97949,-1.9998,-2.6936,-3.0609,-3.1017,-2.816,-2.2039,-1.2652,0,1.5917,3.5098,5.7545,8.3257,11.223,14.448,17.998,21.875,26.079,30.609,35.466,40.649,46.159,51.995,58.157,64.646,71.462,78.604,86.073,93.868,101.99,110.44,119.21,128.31,137.74,147.5,157.58,167.98,178.72,189.78,201.16,212.88
-3.3333,622.22,602.18,582.47,563.09,544.03,525.29,506.89,488.81,471.05,453.63,436.53,419.75,403.31,387.18,371.39,355.92,340.78,325.97,311.48,297.32,283.48,269.97,256.79,243.93,231.4,219.2,207.33,195.78,184.55,173.66,163.09,152.84,142.92,133.33,124.07,115.13,106.52,98.235,90.277,82.645,75.339,68.36,61.708,55.382,49.383,43.71,38.363,33.344,28.65,24.283,20.243,16.529,13.142,10.081,7.3462,4.9383,2.8569,1.1019,-0.3265,-1.4284,-2.2039,-2.6528,-2.7752,-2.5712,-2.0406,-1.1836,-1.4211e-14,1.51,3.3466,5.5096,7.9992,10.815,13.958,17.427,21.222,25.344,29.793,34.568,39.669,45.097,50.852,56.933,63.34,70.074,77.135,84.522,92.235,100.28,108.64,117.33,126.35,135.7,145.37,155.37,165.7,176.35,187.33,198.63,210.26,222.22
-3.1313,607.49,587.7,568.23,549.09,530.27,511.78,493.62,475.79,458.28,441.1,424.24,407.71,391.51,375.64,360.09,344.86,329.97,315.4,301.15,287.24,273.65,260.38,247.44,234.83,222.55,210.59,198.96,187.65,176.68,166.02,155.7,145.7,136.03,126.68,117.66,108.97,100.6,92.562,84.848,77.461,70.401,63.667,57.259,51.178,45.424,39.996,34.894,30.119,25.671,21.549,17.753,14.284,11.142,8.3257,5.8361,3.6731,1.8365,0.3265,-0.85706,-1.7141,-2.2447,-2.4487,-2.3263,-1.8774,-1.1019,0,1.4284,3.1833,5.2648,7.6727,10.407,13.468,16.855,20.569,24.61,28.977,33.67,38.69,44.036,49.709,55.709,62.034,68.687,75.666,82.971,90.603,98.561,106.85,115.46,124.4,133.66,143.25,153.17,163.41,173.98,184.88,196.1,207.65,219.53,231.73
-2.9293,592.92,573.37,554.15,535.25,516.68,498.44,480.52,462.93,445.67,428.73,412.12,395.84,379.88,364.25,348.94,333.97,319.31,304.99,290.99,277.32,263.97,250.95,238.26,225.9,213.86,202.14,190.76,179.7,168.96,158.56,148.47,138.72,129.29,120.19,111.42,102.97,94.847,87.052,79.584,72.442,65.626,59.137,52.974,47.138,41.628,36.445,31.589,27.058,22.855,18.978,15.427,12.203,9.3052,6.734,4.4893,2.5712,0.97949,-0.28569,-1.2244,-1.8365,-2.1222,-2.0814,-1.7141,-1.0203,0,1.3468,3.0201,5.0199,7.3462,9.999,12.978,16.284,19.916,23.875,28.16,32.772,37.71,42.975,48.566,54.484,60.728,67.299,74.197,81.42,88.971,96.847,105.05,113.58,122.44,131.62,141.13,150.96,161.13,171.62,182.43,193.57,205.04,216.84,228.96,241.4
-2.7273,578.51,559.21,540.23,521.58,503.25,485.26,467.58,450.24,433.22,416.53,400.16,384.12,368.41,353.03,337.97,323.23,308.83,294.75,280.99,267.56,254.46,241.69,229.24,217.12,205.33,193.86,182.72,171.9,161.41,151.25,141.41,131.9,122.72,113.87,105.34,97.133,89.256,81.706,74.482,67.585,61.014,54.77,48.852,43.261,37.996,33.058,28.446,24.161,20.202,16.57,13.264,10.285,7.6319,5.3056,3.3058,1.6325,0.28569,-0.73462,-1.4284,-1.7957,-1.8365,-1.5509,-0.93868,-7.1054e-15,1.2652,2.8569,4.775,7.0197,9.5909,12.489,15.713,19.263,23.14,27.344,31.874,36.731,41.914,47.424,53.26,59.423,65.912,72.727,79.869,87.338,95.133,103.25,111.7,120.48,129.58,139.01,148.76,158.84,169.25,179.98,191.04,202.43,214.14,226.18,238.55,251.24
-2.5253,564.27,545.21,526.48,508.07,489.99,472.24,454.81,437.71,420.94,404.49,388.37,372.57,357.11,341.97,327.15,312.66,298.5,284.66,271.16,257.97,245.12,232.59,220.39,208.51,196.96,185.74,174.84,164.27,154.03,144.11,134.52,125.25,116.31,107.7,99.418,91.46,83.828,76.523,69.544,62.892,56.566,50.566,44.893,39.547,34.527,29.834,25.467,21.426,17.712,14.325,11.264,8.5297,6.1218,4.0404,2.2855,0.85706,-0.24487,-1.0203,-1.4692,-1.5917,-1.3876,-0.85706,0,1.1836,2.6936,4.5301,6.6932,9.1827,11.999,15.141,18.61,22.406,26.528,30.976,35.751,40.853,46.281,52.036,58.117,64.524,71.258,78.319,85.706,93.419,101.46,109.83,118.52,127.54,136.88,146.56,156.56,166.88,177.53,188.51,199.82,211.45,223.41,235.69,248.3,261.24
-2.3232,550.19,531.37,512.89,494.73,476.89,459.38,442.2,425.34,408.82,392.61,376.74,361.19,345.96,331.07,316.5,302.25,288.34,274.75,261.48,248.55,235.94,223.65,211.69,200.06,188.76,177.78,167.13,156.8,146.8,137.13,127.78,118.76,110.07,101.7,93.664,85.95,78.563,71.503,64.769,58.361,52.28,46.526,41.098,35.996,31.221,26.773,22.651,18.855,15.386,12.244,9.4276,6.9381,4.775,2.9385,1.4284,0.24487,-0.61218,-1.1427,-1.3468,-1.2244,-0.77543,0,1.1019,2.5304,4.2853,6.3667,8.7746,11.509,14.57,17.957,21.671,25.712,30.079,34.772,39.792,45.138,50.811,56.811,63.136,69.789,76.768,84.073,91.705,99.663,107.95,116.56,125.5,134.76,144.35,154.27,164.51,175.08,185.98,197.2,208.75,220.63,232.83,245.36,258.22,271.4
-2.1212,536.27,517.7,499.46,481.54,463.95,446.69,429.75,413.14,396.86,380.9,365.27,349.96,334.99,320.33,306.01,292.01,278.34,264.99,251.97,239.28,226.92,214.88,203.16,191.78,180.72,169.98,159.58,149.49,139.74,130.31,121.21,112.44,103.99,95.868,88.073,80.604,73.462,66.646,60.157,53.994,48.158,42.649,37.466,32.609,28.079,23.875,19.998,16.447,13.223,10.325,7.7543,5.5096,3.5915,1.9998,0.73462,-0.20406,-0.81624,-1.1019,-1.0611,-0.69381,-3.5527e-15,1.0203,2.3671,4.0404,6.0402,8.3665,11.019,13.999,17.304,20.937,24.895,29.181,33.792,38.731,43.996,49.587,55.505,61.749,68.32,75.217,82.441,89.991,97.868,106.07,114.6,123.46,132.64,142.15,151.98,162.15,172.64,183.45,194.59,206.06,217.86,229.98,242.42,255.2,268.3,281.73
-1.9192,522.52,504.19,486.2,468.52,451.18,434.16,417.47,401.1,385.06,369.35,353.96,338.9,324.17,309.76,295.68,281.93,268.5,255.4,242.63,230.18,218.06,206.26,194.8,183.65,172.84,162.35,152.19,142.35,132.84,123.66,114.8,106.27,98.072,90.195,82.645,75.421,68.524,61.953,55.709,49.791,44.2,38.935,33.997,29.385,25.099,21.141,17.508,14.203,11.223,8.5706,6.2443,4.2445,2.5712,1.2244,0.20406,-0.48975,-0.85706,-0.89787,-0.61218,0,0.93868,2.2039,3.7955,5.7137,7.9584,10.53,13.427,16.651,20.202,24.079,28.283,32.813,37.67,42.853,48.362,54.199,60.361,66.85,73.666,80.808,88.277,96.072,104.19,112.64,121.42,130.52,139.94,149.7,159.78,170.19,180.92,191.98,203.37,215.08,227.12,239.49,252.18,265.2,278.54,292.22
-1.7172,508.93,490.85,473.09,455.67,438.57,421.79,405.35,389.23,373.43,357.96,342.82,328.01,313.52,299.36,285.52,272.01,258.83,245.97,233.45,221.24,209.37,197.82,186.59,175.7,165.13,154.88,144.96,135.37,126.11,117.17,108.56,100.28,92.317,84.685,77.38,70.401,63.749,57.423,51.423,45.75,40.404,35.384,30.691,26.324,22.283,18.57,15.182,12.121,9.3868,6.9789,4.8975,3.1425,1.7141,0.61218,-0.16325,-0.61218,-0.73462,-0.53056,0,0.85706,2.0406,3.5507,5.3872,7.5502,10.04,12.856,15.998,19.467,23.263,27.385,31.833,36.609,41.71,47.138,52.893,58.974,65.381,72.115,79.176,86.563,94.276,102.32,110.68,119.38,128.4,137.74,147.41,157.41,167.74,178.39,189.37,200.67,212.3,224.26,236.55,249.16,262.1,275.36,288.95,302.87
-1.5152,495.5,477.67,460.16,442.98,426.12,409.59,393.39,377.51,361.96,346.74,331.84,317.27,303.03,289.11,275.52,262.26,249.32,236.71,224.43,212.47,200.84,189.53,178.55,167.9,157.58,147.58,137.9,128.56,119.54,110.85,102.48,94.439,86.726,79.339,72.278,65.544,59.137,53.056,47.301,41.873,36.772,31.997,27.548,23.426,19.631,16.162,13.019,10.203,7.7135,5.5505,3.7139,2.2039,1.0203,0.16325,-0.36731,-0.57137,-0.44893,-1.7764e-15,0.77543,1.8774,3.3058,5.0607,7.1421,9.55,12.284,15.345,18.733,22.447,26.487,30.854,35.547,40.567,45.914,51.587,57.586,63.912,70.564,77.543,84.848,92.48,100.44,108.72,117.33,126.27,135.54,145.13,155.05,165.29,175.86,186.76,197.98,209.53,221.41,233.61,246.14,258.99,272.18,285.69,299.52,313.68
-1.3131,482.24,464.65,447.38,430.45,413.84,397.55,381.59,365.96,350.66,335.68,321.03,306.7,292.7,279.03,265.69,252.67,239.98,227.61,215.57,203.86,192.47,181.41,170.68,160.27,150.19,140.43,131.01,121.91,113.13,104.68,96.562,88.766,81.298,74.156,67.34,60.851,54.688,48.852,43.343,38.159,33.303,28.773,24.569,20.692,17.141,13.917,11.019,8.4481,6.2034,4.2853,2.6936,1.4284,0.48975,-0.12244,-0.40812,-0.36731,0,0.69381,1.7141,3.0609,4.7342,6.734,9.0603,11.713,14.692,17.998,21.63,25.589,29.875,34.486,39.425,44.689,50.281,56.198,62.443,69.013,75.911,83.134,90.685,98.561,106.76,115.29,124.15,133.33,142.84,152.68,162.84,173.33,184.14,195.29,206.75,218.55,230.67,243.12,255.89,268.99,282.42,296.17,310.25,324.66
-1.1111,469.14,451.79,434.77,418.08,401.71,385.67,369.96,354.58,339.52,324.78,310.38,296.3,282.54,269.12,256.01,243.24,230.79,218.67,206.88,195.41,184.27,173.45,162.96,152.8,142.97,133.46,124.27,115.42,106.89,98.684,90.807,83.257,76.033,69.136,62.565,56.321,50.403,44.812,39.547,34.609,29.997,25.712,21.753,18.121,14.815,11.836,9.1827,6.8564,4.8566,3.1833,1.8365,0.81624,0.12244,-0.24487,-0.28569,-8.8818e-16,0.61218,1.5509,2.816,4.4077,6.3259,8.5706,11.142,14.039,17.264,20.814,24.691,28.895,33.425,38.282,43.465,48.975,54.811,60.973,67.463,74.278,81.42,88.889,96.684,104.81,113.25,122.03,131.13,140.56,150.31,160.39,170.8,181.53,192.59,203.98,215.69,227.73,240.1,252.79,265.81,279.16,292.83,306.83,321.15,335.8
-0.90909,456.2,439.1,422.32,405.88,389.76,373.96,358.49,343.35,328.54,314.05,299.89,286.05,272.54,259.36,246.51,233.98,221.77,209.9,198.35,187.12,176.23,165.66,155.41,145.5,135.9,126.64,117.7,109.09,100.81,92.848,85.216,77.91,70.932,64.279,57.953,51.954,46.281,40.935,35.915,31.221,26.854,22.814,19.1,15.713,12.652,9.9174,7.5094,5.428,3.6731,2.2447,1.1427,0.36731,-0.081624,-0.20406,0,0.53056,1.3876,2.5712,4.0812,5.9178,8.0808,10.57,13.386,16.529,19.998,23.793,27.916,32.364,37.139,42.241,47.669,53.423,59.504,65.912,72.646,79.706,87.093,94.807,102.85,111.21,119.91,128.93,138.27,147.94,157.94,168.27,178.92,189.9,201.2,212.84,224.79,237.08,249.69,262.63,275.89,289.48,303.4,317.64,332.21,347.11
-0.70707,443.42,426.57,410.04,393.84,377.96,362.41,347.19,332.29,317.72,303.48,289.56,275.97,262.71,249.77,237.16,224.88,212.92,201.29,189.98,179,168.35,158.02,148.03,138.35,129.01,119.99,111.29,102.93,94.888,87.175,79.788,72.727,65.993,59.586,53.505,47.75,42.322,37.221,32.446,27.997,23.875,20.08,16.611,13.468,10.652,8.1624,5.9994,4.1628,2.6528,1.4692,0.61218,0.081624,-0.12244,-4.4409e-16,0.44893,1.2244,2.3263,3.7547,5.5096,7.5911,9.999,12.733,15.794,19.182,22.896,26.936,31.303,35.996,41.016,46.363,52.036,58.035,64.361,71.013,77.992,85.297,92.929,100.89,109.17,117.78,126.72,135.99,145.58,155.49,165.74,176.31,187.21,198.43,209.98,221.85,234.06,246.59,259.44,272.63,286.13,299.97,314.13,328.62,343.43,358.58
-0.50505,430.81,414.2,397.92,381.96,366.33,351.03,336.05,321.4,307.07,293.07,279.4,266.05,253.04,240.34,227.98,215.94,204.22,192.84,181.78,171.04,160.64,150.56,140.8,131.37,122.27,113.5,105.05,96.929,89.134,81.665,74.523,67.707,61.218,55.056,49.219,43.71,38.527,33.67,29.14,24.936,21.059,17.508,14.284,11.387,8.8154,6.5708,4.6526,3.0609,1.7957,0.85706,0.24487,-0.040812,0,0.36731,1.0611,2.0814,3.4282,5.1015,7.1013,9.4276,12.08,15.06,18.365,21.998,25.957,30.242,34.854,39.792,45.057,50.648,56.566,62.81,69.381,76.278,83.502,91.052,98.929,107.13,115.66,124.52,133.7,143.21,153.05,163.21,173.7,184.51,195.65,207.12,218.92,231.04,243.49,256.26,269.36,282.79,296.54,310.62,325.03,339.76,354.82,370.21
-0.30303,418.37,402,385.96,370.25,354.86,339.8,325.07,310.66,296.58,282.83,269.4,256.3,243.53,231.08,218.96,207.16,195.69,184.55,173.74,163.25,153.09,143.25,133.74,124.56,115.7,107.17,98.969,91.093,83.542,76.319,69.421,62.851,56.606,50.689,45.097,39.833,34.894,30.283,25.997,22.039,18.406,15.1,12.121,9.4684,7.1421,5.1423,3.469,2.1222,1.1019,0.40812,0.040812,0,0.28569,0.89787,1.8365,3.1017,4.6934,6.6116,8.8562,11.427,14.325,17.549,21.1,24.977,29.181,33.711,38.567,43.751,49.26,55.096,61.259,67.748,74.564,81.706,89.175,96.97,105.09,113.54,122.31,131.42,140.84,150.6,160.68,171.08,181.82,192.88,204.26,215.98,228.02,240.38,253.08,266.1,279.44,293.11,307.11,321.44,336.09,351.07,366.37,382
-0.10101,406.08,389.96,374.17,358.7,343.56,328.74,314.25,300.09,286.26,272.75,259.57,246.71,234.18,221.98,210.1,198.55,187.33,176.43,165.86,155.62,145.7,136.11,126.84,117.91,109.29,101.01,93.052,85.42,78.114,71.136,64.483,58.157,52.158,46.485,41.139,36.119,31.425,27.058,23.018,19.304,15.917,12.856,10.121,7.7135,5.6321,3.8772,2.4487,1.3468,0.57137,0.12244,0,0.20406,0.73462,1.5917,2.7752,4.2853,6.1218,8.2849,10.774,13.59,16.733,20.202,23.998,28.12,32.568,37.343,42.445,47.873,53.627,59.708,66.116,72.85,79.91,87.297,95.011,103.05,111.42,120.11,129.13,138.48,148.15,158.15,168.47,179.12,190.1,201.41,213.04,225,237.28,249.89,262.83,276.09,289.68,303.6,317.85,332.42,347.31,362.53,378.08,393.96
