,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,427.35,415.36,403.6,392.09,380.83,369.81,359.03,348.51,338.22,328.18,318.39,308.84,299.53,290.47,281.65,273.08,264.76,256.68,248.84,241.25,233.9,226.8,219.95,213.34,206.97,200.85,194.97,189.34,183.95,178.81,173.91,169.26,164.85,160.69,156.77,153.1,149.67,146.49,143.55,140.85,138.4,136.2,134.24,132.53,131.06,129.83,128.85,128.12,127.63,127.38,127.38,127.63,128.12,128.85,129.83,131.06,132.53,134.24,136.2,138.4,140.85,143.55,146.49,149.67,153.1,156.77,160.69,164.85,169.26,173.91,178.81,183.95,189.34,194.97,200.85,206.97,213.34,219.95,226.8,233.9,241.25,248.84,256.68,264.76,273.08,281.65,290.47,299.53,308.84,318.39,328.18,338.22,348.51,359.03,369.81,380.83,392.09,403.6,415.36,427.35
12,420.99,408.99,397.23,385.73,374.46,363.44,352.67,342.14,331.85,321.81,312.02,302.47,293.16,284.1,275.29,266.72,258.39,250.31,242.48,234.88,227.54,220.44,213.58,206.97,200.6,194.48,188.6,182.97,177.58,172.44,167.54,162.89,158.48,154.32,150.4,146.73,143.3,140.12,137.18,134.49,132.04,129.83,127.87,126.16,124.69,123.47,122.49,121.75,121.26,121.02,121.02,121.26,121.75,122.49,123.47,124.69,126.16,127.87,129.83,132.04,134.49,137.18,140.12,143.3,146.73,150.4,154.32,158.48,162.89,167.54,172.44,177.58,182.97,188.6,194.48,200.6,206.97,213.58,220.44,227.54,234.88,242.48,250.31,258.39,266.72,275.29,284.1,293.16,302.47,312.02,321.81,331.85,342.14,352.67,363.44,374.46,385.73,397.23,408.99,420.99
13,414.78,402.79,391.03,379.52,368.26,357.24,346.46,335.94,325.65,315.61,305.82,296.27,286.96,277.9,269.08,260.51,252.19,244.11,236.27,228.68,221.33,214.23,207.38,200.77,194.4,188.28,182.4,176.77,171.38,166.24,161.34,156.69,152.28,148.12,144.2,140.53,137.1,133.91,130.98,128.28,125.83,123.63,121.67,119.96,118.49,117.26,116.28,115.55,115.06,114.81,114.81,115.06,115.55,116.28,117.26,118.49,119.96,121.67,123.63,125.83,128.28,130.98,133.91,137.1,140.53,144.2,148.12,152.28,156.69,161.34,166.24,171.38,176.77,182.4,188.28,194.4,200.77,207.38,214.23,221.33,228.68,236.27,244.11,252.19,260.51,269.08,277.9,286.96,296.27,305.82,315.61,325.65,335.94,346.46,357.24,368.26,379.52,391.03,402.79,414.78
14,408.74,396.75,384.99,373.48,362.22,351.2,340.42,329.89,319.61,309.57,299.78,290.23,280.92,271.86,263.04,254.47,246.15,238.07,230.23,222.64,215.29,208.19,201.34,194.73,188.36,182.24,176.36,170.73,165.34,160.2,155.3,150.65,146.24,142.08,138.16,134.49,131.06,127.87,124.94,122.24,119.79,117.59,115.63,113.92,112.45,111.22,110.24,109.51,109.02,108.77,108.77,109.02,109.51,110.24,111.22,112.45,113.92,115.63,117.59,119.79,122.24,124.94,127.87,131.06,134.49,138.16,142.08,146.24,150.65,155.3,160.2,165.34,170.73,176.36,182.24,188.36,194.73,201.34,208.19,215.29,222.64,230.23,238.07,246.15,254.47,263.04,271.86,280.92,290.23,299.78,309.57,319.61,329.89,340.42,351.2,362.22,373.48,384.99,396.75,408.74
15,402.87,390.87,379.11,367.61,356.34,345.32,334.55,324.02,313.73,303.69,293.9,284.35,275.04,265.98,257.17,248.6,240.27,232.19,224.35,216.76,209.42,202.32,195.46,188.85,182.48,176.36,170.48,164.85,159.46,154.32,149.42,144.77,140.36,136.2,132.28,128.61,125.18,122,119.06,116.37,113.92,111.71,109.75,108.04,106.57,105.35,104.37,103.63,103.14,102.9,102.9,103.14,103.63,104.37,105.35,106.57,108.04,109.75,111.71,113.92,116.37,119.06,122,125.18,128.61,132.28,136.2,140.36,144.77,149.42,154.32,159.46,164.85,170.48,176.36,182.48,188.85,195.46,202.32,209.42,216.76,224.35,232.19,240.27,248.6,257.17,265.98,275.04,284.35,293.9,303.69,313.73,324.02,334.55,345.32,356.34,367.61,379.11,390.87,402.87
16,397.15,385.15,373.4,361.89,350.63,339.61,328.83,318.3,308.02,297.98,288.18,278.63,269.33,260.27,251.45,242.88,234.56,226.48,218.64,211.05,203.7,196.6,189.75,183.13,176.77,170.65,164.77,159.14,153.75,148.61,143.71,139.06,134.65,130.49,126.57,122.9,119.47,116.28,113.35,110.65,108.2,106,104.04,102.33,100.86,99.633,98.653,97.919,97.429,97.184,97.184,97.429,97.919,98.653,99.633,100.86,102.33,104.04,106,108.2,110.65,113.35,116.28,119.47,122.9,126.57,130.49,134.65,139.06,143.71,148.61,153.75,159.14,164.77,170.65,176.77,183.13,189.75,196.6,203.7,211.05,218.64,226.48,234.56,242.88,251.45,260.27,269.33,278.63,288.18,297.98,308.02,318.3,328.83,339.61,350.63,361.89,373.4,385.15,397.15
17,391.6,379.6,367.85,356.34,345.08,334.06,323.28,312.75,302.47,292.43,282.63,273.08,263.78,254.72,245.9,237.33,229.01,220.93,213.09,205.5,198.15,191.05,184.2,177.58,171.22,165.1,159.22,153.59,148.2,143.06,138.16,133.51,129.1,124.94,121.02,117.35,113.92,110.73,107.8,105.1,102.65,100.45,98.49,96.776,95.307,94.082,93.103,92.368,91.878,91.634,91.634,91.878,92.368,93.103,94.082,95.307,96.776,98.49,100.45,102.65,105.1,107.8,110.73,113.92,117.35,121.02,124.94,129.1,133.51,138.16,143.06,148.2,153.59,159.22,165.1,171.22,177.58,184.2,191.05,198.15,205.5,213.09,220.93,229.01,237.33,245.9,254.72,263.78,273.08,282.63,292.43,302.47,312.75,323.28,334.06,345.08,356.34,367.85,379.6,391.6
18,386.22,374.22,362.46,350.95,339.69,328.67,317.9,307.37,297.08,287.04,277.25,267.7,258.39,249.33,240.52,231.95,223.62,215.54,207.7,200.11,192.77,185.66,178.81,172.2,165.83,159.71,153.83,148.2,142.81,137.67,132.77,128.12,123.71,119.55,115.63,111.96,108.53,105.35,102.41,99.714,97.266,95.062,93.103,91.389,89.919,88.695,87.716,86.981,86.491,86.246,86.246,86.491,86.981,87.716,88.695,89.919,91.389,93.103,95.062,97.266,99.714,102.41,105.35,108.53,111.96,115.63,119.55,123.71,128.12,132.77,137.67,142.81,148.2,153.83,159.71,165.83,172.2,178.81,185.66,192.77,200.11,207.7,215.54,223.62,231.95,240.52,249.33,258.39,267.7,277.25,287.04,297.08,307.37,317.9,328.67,339.69,350.95,362.46,374.22,386.22
19,380.99,368.99,357.24,345.73,334.47,323.45,312.67,302.14,291.86,281.82,272.02,262.47,253.17,244.11,235.29,226.72,218.4,210.32,202.48,194.89,187.54,180.44,173.58,166.97,160.61,154.48,148.61,142.98,137.59,132.45,127.55,122.9,118.49,114.33,110.41,106.73,103.31,100.12,97.184,94.49,92.042,89.838,87.879,86.165,84.695,83.471,82.492,81.757,81.267,81.022,81.022,81.267,81.757,82.492,83.471,84.695,86.165,87.879,89.838,92.042,94.49,97.184,100.12,103.31,106.73,110.41,114.33,118.49,122.9,127.55,132.45,137.59,142.98,148.61,154.48,160.61,166.97,173.58,180.44,187.54,194.89,202.48,210.32,218.4,226.72,235.29,244.11,253.17,262.47,272.02,281.82,291.86,302.14,312.67,323.45,334.47,345.73,357.24,368.99,380.99
20,375.93,363.93,352.18,340.67,329.41,318.39,307.61,297.08,286.8,276.76,266.96,257.41,248.11,239.05,230.23,221.66,213.34,205.25,197.42,189.83,182.48,175.38,168.52,161.91,155.55,149.42,143.55,137.91,132.53,127.38,122.49,117.83,113.43,109.26,105.35,101.67,98.245,95.062,92.123,89.43,86.981,84.777,82.818,81.104,79.635,78.41,77.431,76.696,76.207,75.962,75.962,76.207,76.696,77.431,78.41,79.635,81.104,82.818,84.777,86.981,89.43,92.123,95.062,98.245,101.67,105.35,109.26,113.43,117.83,122.49,127.38,132.53,137.91,143.55,149.42,155.55,161.91,168.52,175.38,182.48,189.83,197.42,205.25,213.34,221.66,230.23,239.05,248.11,257.41,266.96,276.76,286.8,297.08,307.61,318.39,329.41,340.67,352.18,363.93,375.93
21,371.03,359.03,347.28,335.77,324.51,313.49,302.71,292.18,281.9,271.86,262.07,252.52,243.21,234.15,225.33,216.76,208.44,200.36,192.52,184.93,177.58,170.48,163.63,157.01,150.65,144.53,138.65,133.02,127.63,122.49,117.59,112.94,108.53,104.37,100.45,96.776,93.348,90.164,87.226,84.532,82.083,79.88,77.921,76.207,74.737,73.513,72.533,71.799,71.309,71.064,71.064,71.309,71.799,72.533,73.513,74.737,76.207,77.921,79.88,82.083,84.532,87.226,90.164,93.348,96.776,100.45,104.37,108.53,112.94,117.59,122.49,127.63,133.02,138.65,144.53,150.65,157.01,163.63,170.48,177.58,184.93,192.52,200.36,208.44,216.76,225.33,234.15,243.21,252.52,262.07,271.86,281.9,292.18,302.71,313.49,324.51,335.77,347.28,359.03,371.03
22,366.3,354.3,342.55,331.04,319.77,308.75,297.98,287.45,277.17,267.13,257.33,247.78,238.48,229.42,220.6,212.03,203.7,195.62,187.79,180.2,172.85,165.75,158.89,152.28,145.91,139.79,133.91,128.28,122.9,117.75,112.86,108.2,103.8,99.633,95.715,92.042,88.613,85.43,82.492,79.798,77.349,75.145,73.186,71.472,70.003,68.779,67.799,67.065,66.575,66.33,66.33,66.575,67.065,67.799,68.779,70.003,71.472,73.186,75.145,77.349,79.798,82.492,85.43,88.613,92.042,95.715,99.633,103.8,108.2,112.86,117.75,122.9,128.28,133.91,139.79,145.91,152.28,158.89,165.75,172.85,180.2,187.79,195.62,203.7,212.03,220.6,229.42,238.48,247.78,257.33,267.13,277.17,287.45,297.98,308.75,319.77,331.04,342.55,354.3,366.3
23,361.73,349.73,337.98,326.47,315.2,304.18,293.41,282.88,272.59,262.55,252.76,243.21,233.9,224.84,216.03,207.46,199.13,191.05,183.22,175.62,168.28,161.18,154.32,147.71,141.34,135.22,129.34,123.71,118.32,113.18,108.28,103.63,99.225,95.062,91.144,87.471,84.042,80.859,77.921,75.227,72.778,70.574,68.615,66.901,65.432,64.208,63.228,62.494,62.004,61.759,61.759,62.004,62.494,63.228,64.208,65.432,66.901,68.615,70.574,72.778,75.227,77.921,80.859,84.042,87.471,91.144,95.062,99.225,103.63,108.28,113.18,118.32,123.71,129.34,135.22,141.34,147.71,154.32,161.18,168.28,175.62,183.22,191.05,199.13,207.46,216.03,224.84,233.9,243.21,252.76,262.55,272.59,282.88,293.41,304.18,315.2,326.47,337.98,349.73,361.73
24,357.32,345.32,333.57,322.06,310.79,299.78,289,278.47,268.19,258.15,248.35,238.8,229.5,220.44,211.62,203.05,194.73,186.64,178.81,171.22,163.87,156.77,149.91,143.3,136.94,130.81,124.94,119.3,113.92,108.77,103.88,99.225,94.817,90.654,86.736,83.063,79.635,76.451,73.513,70.819,68.371,66.167,64.208,62.494,61.024,59.8,58.821,58.086,57.596,57.351,57.351,57.596,58.086,58.821,59.8,61.024,62.494,64.208,66.167,68.371,70.819,73.513,76.451,79.635,83.063,86.736,90.654,94.817,99.225,103.88,108.77,113.92,119.3,124.94,130.81,136.94,143.3,149.91,156.77,163.87,171.22,178.81,186.64,194.73,203.05,211.62,220.44,229.5,238.8,248.35,258.15,268.19,278.47,289,299.78,310.79,322.06,333.57,345.32,357.32
25,353.08,341.08,329.32,317.81,306.55,295.53,284.76,274.23,263.94,253.9,244.11,234.56,225.25,216.19,207.38,198.81,190.48,182.4,174.56,166.97,159.63,152.53,145.67,139.06,132.69,126.57,120.69,115.06,109.67,104.53,99.633,94.98,90.572,86.41,82.492,78.818,75.39,72.207,69.268,66.575,64.126,61.922,59.963,58.249,56.78,55.556,54.576,53.841,53.352,53.107,53.107,53.352,53.841,54.576,55.556,56.78,58.249,59.963,61.922,64.126,66.575,69.268,72.207,75.39,78.818,82.492,86.41,90.572,94.98,99.633,104.53,109.67,115.06,120.69,126.57,132.69,139.06,145.67,152.53,159.63,166.97,174.56,182.4,190.48,198.81,207.38,216.19,225.25,234.56,244.11,253.9,263.94,274.23,284.76,295.53,306.55,317.81,329.32,341.08,353.08
26,349,337,325.24,313.73,302.47,291.45,280.68,270.15,259.86,249.82,240.03,230.48,221.17,212.11,203.3,194.73,186.4,178.32,170.48,162.89,155.55,148.44,141.59,134.98,128.61,122.49,116.61,110.98,105.59,100.45,95.551,90.899,86.491,82.328,78.41,74.737,71.309,68.126,65.187,62.494,60.045,57.841,55.882,54.168,52.699,51.474,50.495,49.76,49.27,49.026,49.026,49.27,49.76,50.495,51.474,52.699,54.168,55.882,57.841,60.045,62.494,65.187,68.126,71.309,74.737,78.41,82.328,86.491,90.899,95.551,100.45,105.59,110.98,116.61,122.49,128.61,134.98,141.59,148.44,155.55,162.89,170.48,178.32,186.4,194.73,203.3,212.11,221.17,230.48,240.03,249.82,259.86,270.15,280.68,291.45,302.47,313.73,325.24,337,349
27,345.08,333.08,321.32,309.82,298.55,287.53,276.76,266.23,255.94,245.9,236.11,226.56,217.25,208.19,199.38,190.81,182.48,174.4,166.56,158.97,151.63,144.53,137.67,131.06,124.69,118.57,112.69,107.06,101.67,96.531,91.634,86.981,82.573,78.41,74.492,70.819,67.391,64.208,61.269,58.576,56.127,53.923,51.964,50.25,48.781,47.556,46.577,45.842,45.353,45.108,45.108,45.353,45.842,46.577,47.556,48.781,50.25,51.964,53.923,56.127,58.576,61.269,64.208,67.391,70.819,74.492,78.41,82.573,86.981,91.634,96.531,101.67,107.06,112.69,118.57,124.69,131.06,137.67,144.53,151.63,158.97,166.56,174.4,182.48,190.81,199.38,208.19,217.25,226.56,236.11,245.9,255.94,266.23,276.76,287.53,298.55,309.82,321.32,333.08,345.08
28,341.32,329.32,317.57,306.06,294.8,283.78,273,262.47,252.19,242.15,232.35,222.8,213.5,204.44,195.62,187.05,178.73,170.65,162.81,155.22,147.87,140.77,133.91,127.3,120.94,114.81,108.94,103.31,97.919,92.776,87.879,83.226,78.818,74.656,70.738,67.065,63.636,60.453,57.515,54.821,52.372,50.168,48.209,46.495,45.026,43.802,42.822,42.088,41.598,41.353,41.353,41.598,42.088,42.822,43.802,45.026,46.495,48.209,50.168,52.372,54.821,57.515,60.453,63.636,67.065,70.738,74.656,78.818,83.226,87.879,92.776,97.919,103.31,108.94,114.81,120.94,127.3,133.91,140.77,147.87,155.22,162.81,170.65,178.73,187.05,195.62,204.44,213.5,222.8,232.35,242.15,252.19,262.47,273,283.78,294.8,306.06,317.57,329.32,341.32
29,337.73,325.73,313.98,302.47,291.2,280.19,269.41,258.88,248.6,238.56,228.76,219.21,209.91,200.85,192.03,183.46,175.14,167.05,159.22,151.63,144.28,137.18,130.32,123.71,117.35,111.22,105.35,99.714,94.327,89.185,84.287,79.635,75.227,71.064,67.146,63.473,60.045,56.862,53.923,51.229,48.781,46.577,44.618,42.904,41.435,40.21,39.231,38.496,38.006,37.761,37.761,38.006,38.496,39.231,40.21,41.435,42.904,44.618,46.577,48.781,51.229,53.923,56.862,60.045,63.473,67.146,71.064,75.227,79.635,84.287,89.185,94.327,99.714,105.35,111.22,117.35,123.71,130.32,137.18,144.28,151.63,159.22,167.05,175.14,183.46,192.03,200.85,209.91,219.21,228.76,238.56,248.6,258.88,269.41,280.19,291.2,302.47,313.98,325.73,337.73
30,334.3,322.3,310.55,299.04,287.78,276.76,265.98,255.45,245.17,235.13,225.33,215.78,206.48,197.42,188.6,180.03,171.71,163.63,155.79,148.2,140.85,133.75,126.9,120.28,113.92,107.8,101.92,96.286,90.899,85.757,80.859,76.207,71.799,67.636,63.718,60.045,56.617,53.433,50.495,47.801,45.353,43.149,41.19,39.476,38.006,36.782,35.802,35.068,34.578,34.333,34.333,34.578,35.068,35.802,36.782,38.006,39.476,41.19,43.149,45.353,47.801,50.495,53.433,56.617,60.045,63.718,67.636,71.799,76.207,80.859,85.757,90.899,96.286,101.92,107.8,113.92,120.28,126.9,133.75,140.85,148.2,155.79,163.63,171.71,180.03,188.6,197.42,206.48,215.78,225.33,235.13,245.17,255.45,265.98,276.76,287.78,299.04,310.55,322.3,334.3
31,331.04,319.04,307.28,295.78,284.51,273.49,262.72,252.19,241.9,231.86,222.07,212.52,203.21,194.15,185.34,176.77,168.44,160.36,152.53,144.93,137.59,130.49,123.63,117.02,110.65,104.53,98.653,93.021,87.634,82.492,77.594,72.942,68.534,64.371,60.453,56.78,53.352,50.168,47.23,44.536,42.088,39.884,37.925,36.211,34.741,33.517,32.537,31.803,31.313,31.068,31.068,31.313,31.803,32.537,33.517,34.741,36.211,37.925,39.884,42.088,44.536,47.23,50.168,53.352,56.78,60.453,64.371,68.534,72.942,77.594,82.492,87.634,93.021,98.653,104.53,110.65,117.02,123.63,130.49,137.59,144.93,152.53,160.36,168.44,176.77,185.34,194.15,203.21,212.52,222.07,231.86,241.9,252.19,262.72,273.49,284.51,295.78,307.28,319.04,331.04
32,327.94,315.94,304.18,292.67,281.41,270.39,259.62,249.09,238.8,228.76,218.97,209.42,200.11,191.05,182.24,173.67,165.34,157.26,149.42,141.83,134.49,127.38,120.53,113.92,107.55,101.43,95.551,89.919,84.532,79.39,74.492,69.84,65.432,61.269,57.351,53.678,50.25,47.067,44.128,41.435,38.986,36.782,34.823,33.109,31.64,30.415,29.436,28.701,28.211,27.967,27.967,28.211,28.701,29.436,30.415,31.64,33.109,34.823,36.782,38.986,41.435,44.128,47.067,50.25,53.678,57.351,61.269,65.432,69.84,74.492,79.39,84.532,89.919,95.551,101.43,107.55,113.92,120.53,127.38,134.49,141.83,149.42,157.26,165.34,173.67,182.24,191.05,200.11,209.42,218.97,228.76,238.8,249.09,259.62,270.39,281.41,292.67,304.18,315.94,327.94
33,325,313,301.24,289.74,278.47,267.45,256.68,246.15,235.86,225.82,216.03,206.48,197.17,188.11,179.3,170.73,162.4,154.32,146.49,138.89,131.55,124.45,117.59,110.98,104.61,98.49,92.613,86.981,81.594,76.451,71.554,66.901,62.494,58.331,54.413,50.74,47.311,44.128,41.19,38.496,36.047,33.843,31.885,30.17,28.701,27.477,26.497,25.763,25.273,25.028,25.028,25.273,25.763,26.497,27.477,28.701,30.17,31.885,33.843,36.047,38.496,41.19,44.128,47.311,50.74,54.413,58.331,62.494,66.901,71.554,76.451,81.594,86.981,92.613,98.49,104.61,110.98,117.59,124.45,131.55,138.89,146.49,154.32,162.4,170.73,179.3,188.11,197.17,206.48,216.03,225.82,235.86,246.15,256.68,267.45,278.47,289.74,301.24,313,325
