,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
31,1810,1740.6,1673.3,1608,1544.7,1483.5,1424.3,1367.2,1312.1,1259.1,1208.1,1159.1,1112.2,1067.3,1024.4,983.62,944.86,908.13,873.45,840.81,810.2,781.64,755.12,730.64,708.2,687.8,669.45,653.13,638.85,626.61,616.42,608.26,602.15,598.07,596.04,596.05,598.09,602.18,608.31,616.48,626.69,638.94,653.23,669.56,687.94,708.35,730.8,755.3,781.83,810.41,841.03,873.68,908.38,945.12,983.9,1024.7,1067.6,1112.5,1159.4,1208.4,1259.4,1312.5,1367.6,1424.7,1483.9,1545.1,1608.4,1673.7,1741.1,1810.4,1881.9,1955.3,2030.9,2108.4,2188,2269.6,2353.3,2439,2526.8,2616.6,2708.4,2802.3,2898.2,2996.1,3096.1,3198.2,3302.3,3408.4,3516.5,3626.7,3739,3853.3,3969.6,4087.9,4208.3,4330.8,4455.3,4581.8,4710.4,4841
32,1815.5,1747.1,1680.8,1616.5,1554.3,1494.1,1436,1379.8,1325.8,1273.8,1223.8,1175.8,1129.9,1086,1044.2,1004.4,966.69,930.98,897.32,865.7,836.12,808.58,783.08,759.62,738.2,718.82,701.48,686.18,672.92,661.71,652.53,645.4,640.3,637.25,636.23,637.26,640.33,645.44,652.59,661.78,673.01,686.28,701.59,718.94,738.33,759.77,783.24,808.76,836.31,865.91,897.54,931.22,966.94,1004.7,1044.5,1086.3,1130.2,1176.1,1224.1,1274.1,1326.1,1380.2,1436.3,1494.5,1554.7,1617,1681.2,1747.6,1815.9,1886.4,1958.8,2033.3,2109.8,2188.4,2269,2351.7,2436.3,2523.1,2611.8,2702.7,2795.5,2890.4,2987.3,3086.3,3187.3,3290.4,3395.5,3502.6,3611.8,3723,3836.3,3951.6,4068.9,4188.3,4309.7,4433.2,4558.7,4686.3,4815.8,4947.5
33,1822.8,1755.5,1690.2,1626.9,1565.7,1506.6,1449.4,1394.3,1341.3,1290.3,1241.3,1194.4,1149.5,1106.7,1065.8,1027.1,990.36,955.67,923.03,892.43,863.87,837.35,812.86,790.43,770.03,751.67,735.35,721.07,708.83,698.64,690.48,684.37,680.29,678.26,678.27,680.31,684.4,690.53,698.7,708.91,721.16,735.45,751.78,770.16,790.57,813.02,837.52,864.05,892.63,923.24,955.9,990.6,1027.3,1066.1,1106.9,1149.8,1194.7,1241.6,1290.6,1341.6,1394.7,1449.8,1506.9,1566.1,1627.4,1690.6,1755.9,1823.3,1892.7,1964.1,2037.6,2113.1,2190.6,2270.2,2351.8,2435.5,2521.2,2609,2698.8,2790.6,2884.5,2980.4,3078.4,3178.3,3280.4,3384.5,3490.6,3598.7,3708.9,3821.2,3935.5,4051.8,4170.1,4290.5,4413,4537.5,4664,4792.6,4923.2,5055.8
34,1832,1765.7,1701.4,1639.2,1579,1520.8,1464.7,1410.7,1358.6,1308.6,1260.7,1214.8,1170.9,1129.1,1089.3,1051.6,1015.9,982.2,950.58,920.99,893.45,867.95,844.49,823.07,803.69,786.35,771.06,757.8,746.58,737.41,730.27,725.18,722.12,721.11,722.14,725.2,730.31,737.46,746.65,757.88,771.15,786.46,803.81,823.21,844.64,868.11,893.63,921.18,950.78,982.41,1016.1,1051.8,1089.6,1129.4,1171.2,1215.1,1261,1309,1359,1411,1465.1,1521.2,1579.4,1639.6,1701.8,1766.1,1832.4,1900.8,1971.2,2043.7,2118.2,2194.7,2273.3,2353.9,2436.5,2521.2,2607.9,2696.7,2787.5,2880.4,2975.3,3072.2,3171.2,3272.2,3375.3,3480.4,3587.5,3696.7,3807.9,3921.2,4036.5,4153.8,4273.2,4394.6,4518.1,4643.6,4771.1,4900.7,5032.3,5166
35,1843,1777.7,1714.5,1653.3,1594.1,1537,1481.9,1428.8,1377.8,1328.8,1281.9,1237,1194.2,1153.4,1114.6,1077.9,1043.2,1010.6,979.96,951.4,924.87,900.39,877.95,857.55,839.2,822.88,808.6,796.36,786.17,778.01,771.9,767.82,765.79,765.79,767.84,771.93,778.06,786.23,796.44,808.69,822.98,839.31,857.68,878.09,900.55,925.04,951.57,980.15,1010.8,1043.4,1078.1,1114.9,1153.6,1194.5,1237.3,1282.2,1329.2,1378.1,1429.2,1482.2,1537.3,1594.5,1653.7,1714.9,1778.1,1843.4,1910.8,1980.2,2051.6,2125.1,2200.6,2278.1,2357.7,2439.4,2523,2608.7,2696.5,2786.3,2878.1,2972,3067.9,3165.9,3265.9,3367.9,3472,3578.1,3686.3,3796.5,3908.7,4023,4139.3,4257.7,4378.1,4500.5,4625,4751.5,4880.1,5010.7,5143.3,5278
36,1855.9,1791.6,1729.4,1669.2,1611,1554.9,1500.8,1448.8,1398.8,1350.9,1305,1261.1,1219.3,1179.5,1141.7,1106,1072.4,1040.8,1011.2,983.63,958.13,934.67,913.25,893.87,876.54,861.24,847.98,836.76,827.59,820.45,815.36,812.3,811.29,812.31,815.38,820.49,827.64,836.83,848.06,861.33,876.64,893.99,913.38,934.82,958.29,983.8,1011.4,1041,1072.6,1106.3,1142,1179.7,1219.5,1261.4,1305.3,1351.2,1399.1,1449.1,1501.2,1555.3,1611.4,1669.6,1729.8,1792,1856.3,1922.6,1991,2061.4,2133.8,2208.3,2284.9,2363.4,2444,2526.7,2611.4,2698.1,2786.9,2877.7,2970.6,3065.4,3162.4,3261.4,3362.4,3465.4,3570.5,3677.7,3786.8,3898.1,4011.3,4126.6,4244,4363.4,4484.8,4608.2,4733.7,4861.3,4990.9,5122.5,5256.2,5391.9
37,1870.6,1807.3,1746.1,1686.9,1629.8,1574.7,1521.7,1470.6,1421.7,1374.8,1329.9,1287,1246.2,1207.4,1170.7,1136,1103.4,1072.8,1044.2,1017.7,993.23,970.79,950.39,932.03,915.71,901.43,889.2,879,870.84,864.73,860.65,858.62,858.63,860.67,864.76,870.89,879.06,889.27,901.52,915.81,932.14,950.51,970.92,993.38,1017.9,1044.4,1073,1103.6,1136.3,1170.9,1207.7,1246.5,1287.3,1330.1,1375,1422,1471,1522,1575,1630.1,1687.3,1746.5,1807.7,1871,1936.3,2003.6,2073,2144.4,2217.9,2293.4,2371,2450.6,2532.2,2615.9,2701.6,2789.3,2879.1,2970.9,3064.8,3160.7,3258.7,3358.7,3460.7,3564.8,3670.9,3779.1,3889.3,4001.5,4115.8,4232.1,4350.5,4470.9,4593.3,4717.8,4844.3,4972.9,5103.5,5236.1,5370.8,5507.6
38,1887.1,1824.9,1764.7,1706.5,1650.4,1596.3,1544.3,1494.3,1446.4,1400.5,1356.6,1314.8,1275,1237.2,1201.5,1167.9,1136.2,1106.7,1079.1,1053.6,1030.2,1008.7,989.36,972.02,956.72,943.47,932.25,923.07,915.94,910.84,907.79,906.77,907.8,910.87,915.98,923.12,932.31,943.54,956.81,972.12,989.47,1008.9,1030.3,1053.8,1079.3,1106.8,1136.4,1168.1,1201.7,1237.5,1275.2,1315,1356.9,1400.7,1446.7,1494.6,1544.6,1596.7,1650.7,1706.9,1765,1825.2,1887.5,1951.8,2018.1,2086.5,2156.9,2229.3,2303.8,2380.3,2458.9,2539.5,2622.2,2706.9,2793.6,2882.4,2973.2,3066,3160.9,3257.9,3356.8,3457.8,3560.9,3666,3773.1,3882.3,3993.5,4106.8,4222.1,4339.4,4458.8,4580.2,4703.7,4829.2,4956.8,5086.3,5218,5351.6,5487.3,5625.1
39,1905.5,1844.2,1785.1,1727.9,1672.8,1619.8,1568.8,1519.8,1472.9,1428,1385.2,1344.4,1305.6,1268.9,1234.2,1201.5,1170.9,1142.4,1115.9,1091.4,1068.9,1048.5,1030.2,1013.9,999.57,987.34,977.14,968.98,962.87,958.79,956.76,956.76,958.81,962.9,969.03,977.19,987.4,999.65,1013.9,1030.3,1048.6,1069.1,1091.5,1116,1142.5,1171.1,1201.7,1234.4,1269.1,1305.8,1344.6,1385.4,1428.3,1473.2,1520.1,1569.1,1620.1,1673.2,1728.3,1785.4,1844.6,1905.8,1969.1,2034.4,2101.8,2171.1,2242.6,2316,2391.5,2469.1,2548.7,2630.3,2714,2799.7,2887.4,2977.2,3069.1,3162.9,3258.9,3356.8,3456.8,3558.9,3662.9,3769,3877.2,3987.4,4099.6,4213.9,4330.2,4448.6,4569,4691.5,4815.9,4942.5,5071,5201.6,5334.3,5469,5605.7,5744.5
40,1925.7,1865.5,1807.3,1751.2,1697.1,1645.1,1595.1,1547.2,1501.3,1457.4,1415.6,1375.8,1338,1302.3,1268.7,1237,1207.5,1179.9,1154.4,1131,1109.5,1090.2,1072.8,1057.5,1044.3,1033,1023.9,1016.7,1011.6,1008.6,1007.6,1008.6,1011.7,1016.8,1023.9,1033.1,1044.3,1057.6,1072.9,1090.3,1109.7,1131.1,1154.6,1180.1,1207.6,1237.2,1268.9,1302.5,1338.3,1376,1415.8,1457.6,1501.5,1547.4,1595.4,1645.4,1697.4,1751.5,1807.7,1865.8,1926,1988.3,2052.6,2118.9,2187.2,2257.7,2330.1,2404.6,2481.1,2559.7,2640.3,2722.9,2807.6,2894.4,2983.1,3074,3166.8,3261.7,3358.6,3457.6,3558.6,3661.7,3766.8,3873.9,3983.1,4094.3,4207.6,4322.9,4440.2,4559.6,4681,4804.5,4930,5057.5,5187.1,5318.7,5452.4,5588.1,5725.9,5865.7
41,1947.7,1888.5,1831.4,1776.3,1723.2,1672.2,1623.3,1576.3,1531.5,1488.6,1447.8,1409,1372.3,1337.6,1305,1274.4,1245.8,1219.3,1194.8,1172.4,1152,1133.6,1117.3,1103,1090.8,1080.6,1072.4,1066.3,1062.2,1060.2,1060.2,1062.3,1066.3,1072.5,1080.6,1090.8,1103.1,1117.4,1133.7,1152.1,1172.5,1195,1219.4,1246,1274.6,1305.2,1337.8,1372.5,1409.3,1448,1488.9,1531.7,1576.6,1623.6,1672.5,1723.6,1776.6,1831.7,1888.9,1948,2009.3,2072.5,2137.8,2205.2,2274.6,2346,2419.5,2495,2572.5,2652.1,2733.7,2817.4,2903.1,2990.9,3080.7,3172.5,3266.4,3362.3,3460.3,3560.2,3662.3,3766.4,3872.5,3980.6,4090.8,4203.1,4317.4,4433.7,4552,4672.4,4794.9,4919.4,5045.9,5174.5,5305.1,5437.7,5572.4,5709.1,5847.9,5988.7
42,1971.6,1913.4,1857.3,1803.2,1751.2,1701.2,1653.3,1607.4,1563.5,1521.7,1481.9,1444.1,1408.4,1374.8,1343.1,1313.6,1286,1260.5,1237.1,1215.6,1196.3,1178.9,1163.6,1150.4,1139.1,1130,1122.8,1117.7,1114.7,1113.7,1114.7,1117.8,1122.9,1130,1139.2,1150.4,1163.7,1179,1196.4,1215.8,1237.2,1260.7,1286.2,1313.7,1343.3,1375,1408.6,1444.3,1482.1,1521.9,1563.7,1607.6,1653.5,1701.5,1751.5,1803.5,1857.6,1913.7,1971.9,2032.1,2094.4,2158.6,2225,2293.3,2363.7,2436.2,2510.7,2587.2,2665.8,2746.4,2829,2913.7,3000.5,3089.2,3180,3272.9,3367.8,3464.7,3563.7,3664.7,3767.8,3872.9,3980,4089.2,4200.4,4313.7,4429,4546.3,4665.7,4787.1,4910.6,5036.1,5163.6,5293.2,5424.8,5558.5,5694.2,5831.9,5971.7,6113.6
43,1997.3,1940.1,1885.1,1832,1781,1732,1685.1,1640.2,1597.4,1556.6,1517.8,1481.1,1446.4,1413.7,1383.1,1354.6,1328,1303.6,1281.1,1260.7,1242.4,1226,1211.8,1199.5,1189.3,1181.2,1175.1,1171,1169,1169,1171,1175.1,1181.2,1189.4,1199.6,1211.8,1226.1,1242.5,1260.8,1281.2,1303.7,1328.2,1354.7,1383.3,1413.9,1446.6,1481.3,1518,1556.8,1597.6,1640.5,1685.4,1732.3,1781.3,1832.3,1885.4,1940.5,1997.6,2056.8,2118,2181.3,2246.6,2313.9,2383.3,2454.7,2528.2,2603.7,2681.3,2760.9,2842.5,2926.2,3011.9,3099.6,3189.4,3281.2,3375.1,3471,3569,3669,3771,3875.1,3981.2,4089.4,4199.6,4311.8,4426.1,4542.4,4660.8,4781.2,4903.6,5028.1,5154.6,5283.2,5413.8,5546.4,5681.1,5817.9,5956.6,6097.4,6240.3
44,2024.8,1968.7,1914.6,1862.6,1812.6,1764.7,1718.8,1674.9,1633.1,1593.3,1555.5,1519.8,1486.2,1454.5,1425,1397.4,1371.9,1348.5,1327,1307.7,1290.3,1275,1261.8,1250.5,1241.4,1234.2,1229.1,1226.1,1225.1,1226.1,1229.2,1234.3,1241.4,1250.6,1261.8,1275.1,1290.4,1307.8,1327.2,1348.6,1372.1,1397.6,1425.1,1454.7,1486.4,1520,1555.7,1593.5,1633.3,1675.1,1719,1764.9,1812.9,1862.9,1914.9,1969,2025.1,2083.3,2143.5,2205.8,2270,2336.4,2404.7,2475.1,2547.6,2622.1,2698.6,2777.2,2857.8,2940.4,3025.1,3111.9,3200.6,3291.4,3384.3,3479.2,3576.1,3675.1,3776.1,3879.2,3984.3,4091.4,4200.6,4311.8,4425.1,4540.4,4657.7,4777.1,4898.5,5022,5147.5,5275,5404.6,5536.2,5669.9,5805.6,5943.3,6083.1,6225,6368.8
45,2054.2,1999.1,1946.1,1895.1,1846.1,1799.2,1754.3,1711.4,1670.6,1631.8,1595.1,1560.4,1527.8,1497.2,1468.6,1442.1,1417.6,1395.2,1374.8,1356.4,1340.1,1325.8,1313.6,1303.4,1295.2,1289.1,1285,1283,1283,1285.1,1289.1,1295.3,1303.4,1313.6,1325.9,1340.2,1356.5,1374.9,1395.3,1417.8,1442.2,1468.8,1497.4,1528,1560.6,1595.3,1632.1,1670.8,1711.7,1754.5,1799.4,1846.3,1895.3,1946.3,1999.4,2054.5,2111.7,2170.8,2232.1,2295.3,2360.6,2428,2497.4,2568.8,2642.3,2717.8,2795.3,2874.9,2956.5,3040.2,3125.9,3213.7,3303.5,3395.3,3489.2,3585.1,3683,3783,3885.1,3989.1,4095.3,4203.4,4313.6,4425.9,4540.1,4656.5,4774.8,4895.2,5017.7,5142.1,5268.7,5397.2,5527.8,5660.5,5795.2,5931.9,6070.7,6211.5,6354.3,6499.2
46,2085.4,2031.4,1979.3,1929.3,1881.4,1835.5,1791.6,1749.8,1710,1672.3,1636.5,1602.9,1571.3,1541.7,1514.1,1488.6,1465.2,1443.7,1424.4,1407,1391.7,1378.5,1367.3,1358.1,1350.9,1345.8,1342.8,1341.8,1342.8,1345.9,1351,1358.1,1367.3,1378.5,1391.8,1407.1,1424.5,1443.9,1465.3,1488.8,1514.3,1541.8,1571.4,1603.1,1636.7,1672.4,1710.2,1750,1791.8,1835.7,1881.6,1929.6,1979.6,2031.6,2085.7,2141.8,2200,2260.2,2322.5,2386.7,2453.1,2521.4,2591.8,2664.3,2738.8,2815.3,2893.9,2974.5,3057.1,3141.8,3228.5,3317.3,3408.1,3501,3595.9,3692.8,3791.8,3892.8,3995.9,4101,4208.1,4317.3,4428.5,4541.8,4657.1,4774.4,4893.8,5015.2,5138.7,5264.2,5391.7,5521.3,5652.9,5786.6,5922.3,6060,6199.8,6341.6,6485.5,6631.4
47,2118.5,2065.4,2014.4,1965.4,1918.5,1873.6,1830.8,1790,1751.2,1714.5,1679.8,1647.2,1616.6,1588,1561.5,1537,1514.5,1494.1,1475.8,1459.5,1445.2,1432.9,1422.8,1414.6,1408.5,1404.4,1402.4,1402.4,1404.4,1408.5,1414.6,1422.8,1433,1445.3,1459.5,1475.9,1494.2,1514.7,1537.1,1561.6,1588.1,1616.7,1647.3,1680,1714.7,1751.4,1790.2,1831,1873.9,1918.8,1965.7,2014.7,2065.7,2118.8,2173.9,2231,2290.2,2351.4,2414.7,2480,2547.3,2616.7,2688.1,2761.6,2837.1,2914.7,2994.3,3075.9,3159.6,3245.3,3333,3422.8,3514.6,3608.5,3704.4,3802.4,3902.4,4004.4,4108.5,4214.6,4322.8,4433,4545.2,4659.5,4775.8,4894.2,5014.6,5137,5261.5,5388,5516.6,5647.2,5779.8,5914.5,6051.2,6190,6330.8,6473.7,6618.6,6765.5
48,2153.4,2101.3,2051.4,2003.4,1957.5,1913.6,1871.8,1832,1794.3,1758.6,1724.9,1693.3,1663.7,1636.1,1610.6,1587.2,1565.8,1546.4,1529,1513.7,1500.5,1489.3,1480.1,1473,1467.9,1464.8,1463.8,1464.8,1467.9,1473,1480.1,1489.3,1500.5,1513.8,1529.1,1546.5,1565.9,1587.3,1610.8,1636.3,1663.8,1693.4,1725.1,1758.7,1794.5,1832.2,1872,1913.8,1957.7,2003.6,2051.6,2101.6,2153.6,2207.7,2263.9,2322,2382.2,2444.5,2508.7,2575.1,2643.4,2713.8,2786.3,2860.8,2937.3,3015.9,3096.5,3179.1,3263.8,3350.6,3439.3,3530.1,3623,3717.9,3814.8,3913.8,4014.8,4117.9,4223,4330.1,4439.3,4550.5,4663.8,4779.1,4896.4,5015.8,5137.2,5260.7,5386.2,5513.7,5643.3,5774.9,5908.6,6044.3,6182,6321.8,6463.6,6607.5,6753.4,6901.4
49,2190.1,2139.1,2090.1,2043.2,1998.3,1955.5,1914.6,1875.9,1839.2,1804.5,1771.8,1741.2,1712.7,1686.1,1661.7,1639.2,1618.8,1600.5,1584.1,1569.9,1557.6,1547.4,1539.3,1533.1,1529.1,1527,1527,1529.1,1533.2,1539.3,1547.5,1557.7,1569.9,1584.2,1600.5,1618.9,1639.3,1661.8,1686.3,1712.8,1741.4,1772,1804.6,1839.3,1876.1,1914.9,1955.7,1998.5,2043.4,2090.4,2139.3,2190.4,2243.4,2298.5,2355.7,2414.9,2476.1,2539.3,2604.6,2672,2741.4,2812.8,2886.3,2961.8,3039.3,3118.9,3200.5,3284.2,3369.9,3457.7,3547.5,3639.3,3733.2,3829.1,3927,4027,4129.1,4233.1,4339.3,4447.4,4557.6,4669.9,4784.1,4900.5,5018.8,5139.2,5261.7,5386.1,5512.7,5641.2,5771.8,5904.5,6039.2,6175.9,6314.7,6455.5,6598.3,6743.2,6890.1,7039.1
50,2228.7,2178.7,2130.7,2084.8,2040.9,1999.1,1959.3,1921.6,1885.9,1852.2,1820.6,1791,1763.5,1738,1714.5,1693.1,1673.7,1656.4,1641.1,1627.8,1616.6,1607.4,1600.3,1595.2,1592.1,1591.1,1592.1,1595.2,1600.3,1607.4,1616.6,1627.9,1641.1,1656.4,1673.8,1693.2,1714.6,1738.1,1763.6,1791.2,1820.7,1852.4,1886.1,1921.8,1959.5,1999.3,2041.2,2085,2131,2178.9,2228.9,2281,2335,2391.2,2449.3,2509.5,2571.8,2636.1,2702.4,2770.7,2841.2,2913.6,2988.1,3064.6,3143.2,3223.8,3306.4,3391.1,3477.9,3566.6,3657.4,3750.3,3845.2,3942.1,4041.1,4142.1,4245.2,4350.3,4457.4,4566.6,4677.8,4791.1,4906.4,5023.7,5143.1,5264.5,5388,5513.5,5641,5770.6,5902.2,6035.9,6171.6,6309.3,6449.1,6590.9,6734.8,6880.7,7028.7,7178.7
51,2269.1,2220.1,2173.2,2128.3,2085.4,2044.6,2005.9,1969.1,1934.4,1901.8,1871.2,1842.6,1816.1,1791.6,1769.2,1748.8,1730.4,1714.1,1699.8,1687.6,1677.4,1669.2,1663.1,1659,1657,1657,1659.1,1663.1,1669.3,1677.4,1687.6,1699.9,1714.2,1730.5,1748.9,1769.3,1791.7,1816.2,1842.8,1871.3,1902,1934.6,1969.3,2006,2044.8,2085.6,2128.5,2173.4,2220.3,2269.3,2320.3,2373.4,2428.5,2485.6,2544.8,2606,2669.3,2734.6,2802,2871.3,2942.8,3016.2,3091.7,3169.3,3248.9,3330.5,3414.2,3499.9,3587.6,3677.4,3769.3,3863.1,3959,4057,4157,4259,4363.1,4469.2,4577.4,4687.6,4799.8,4914.1,5030.4,5148.8,5269.2,5391.6,5516.1,5642.6,5771.2,5901.8,6034.4,6169.1,6305.8,6444.6,6585.4,6728.3,6873.2,7020.1,7169.1,7320.1
52,2311.3,2263.4,2217.4,2173.6,2131.7,2092,2054.2,2018.5,1984.8,1953.2,1923.6,1896.1,1870.6,1847.1,1825.7,1806.3,1789,1773.7,1760.4,1749.2,1740,1732.9,1727.8,1724.7,1723.7,1724.8,1727.8,1732.9,1740.1,1749.3,1760.5,1773.8,1789.1,1806.4,1825.8,1847.2,1870.7,1896.2,1923.8,1953.4,1985,2018.7,2054.4,2092.1,2131.9,2173.8,2217.7,2263.6,2311.5,2361.5,2413.6,2467.7,2523.8,2581.9,2642.1,2704.4,2768.7,2835,2903.4,2973.8,3046.2,3120.7,3197.2,3275.8,3356.4,3439.1,3523.7,3610.5,3699.2,3790.1,3882.9,3977.8,4074.7,4173.7,4274.7,4377.8,4482.9,4590,4699.2,4810.4,4923.7,5039,5156.3,5275.7,5397.1,5520.6,5646.1,5773.6,5903.2,6034.8,6168.5,6304.2,6441.9,6581.7,6723.6,6867.4,7013.3,7161.3,7311.3,7463.3
53,2355.4,2308.4,2263.6,2220.7,2179.9,2141.1,2104.4,2069.7,2037.1,2006.5,1977.9,1951.4,1926.9,1904.5,1884.1,1865.7,1849.4,1835.1,1822.9,1812.7,1804.5,1798.4,1794.3,1792.3,1792.3,1794.3,1798.4,1804.5,1812.7,1822.9,1835.2,1849.5,1865.8,1884.2,1904.6,1927,1951.5,1978,2006.6,2037.2,2069.9,2104.6,2141.3,2180.1,2220.9,2263.8,2308.7,2355.6,2404.6,2455.6,2508.7,2563.8,2620.9,2680.1,2741.3,2804.6,2869.9,2937.2,3006.6,3078,3151.5,3227,3304.6,3384.1,3465.8,3549.4,3635.2,3722.9,3812.7,3904.5,3998.4,4094.3,4192.3,4292.3,4394.3,4498.4,4604.5,4712.6,4822.8,4935.1,5049.4,5165.7,5284,5404.4,5526.9,5651.4,5777.9,5906.5,6037.1,6169.7,6304.4,6441.1,6579.9,6720.7,6863.5,7008.4,7155.3,7304.3,7455.3,7608.4
54,2401.3,2355.4,2311.5,2269.7,2229.9,2192.1,2156.4,2122.8,2091.2,2061.6,2034,2008.5,1985.1,1963.6,1944.3,1926.9,1911.6,1898.4,1887.1,1878,1870.8,1865.7,1862.7,1861.7,1862.7,1865.7,1870.9,1878,1887.2,1898.4,1911.7,1927,1944.3,1963.7,1985.2,2008.6,2034.1,2061.7,2091.3,2122.9,2156.6,2192.3,2230.1,2269.9,2311.7,2355.6,2401.5,2449.5,2499.5,2551.5,2605.6,2661.7,2719.9,2780.1,2842.3,2906.6,2972.9,3041.3,3111.7,3184.1,3258.6,3335.2,3413.7,3494.3,3577,3661.7,3748.4,3837.2,3928,4020.8,4115.7,4212.7,4311.6,4412.6,4515.7,4620.8,4727.9,4837.1,4948.3,5061.6,5176.9,5294.2,5413.6,5535,5658.5,5784,5911.5,6041.1,6172.7,6306.4,6442.1,6579.9,6719.6,6861.5,7005.3,7151.2,7299.2,7449.2,7601.2,7755.3
55,2449,2404.1,2361.3,2320.5,2281.7,2245,2210.3,2177.7,2147.1,2118.5,2092,2067.5,2045,2024.6,2006.3,1990,1975.7,1963.4,1953.2,1945.1,1939,1934.9,1932.9,1932.9,1934.9,1939,1945.1,1953.3,1963.5,1975.7,1990,2006.4,2024.7,2045.1,2067.6,2092.1,2118.6,2147.2,2177.8,2210.5,2245.2,2281.9,2320.7,2361.5,2404.3,2449.2,2496.2,2545.2,2596.2,2649.2,2704.3,2761.5,2820.7,2881.9,2945.1,3010.5,3077.8,3147.2,3218.6,3292.1,3367.6,3445.1,3524.7,3606.3,3690,3775.7,3863.5,3953.3,4045.1,4139,4234.9,4332.8,4432.8,4534.9,4638.9,4745.1,4853.2,4963.4,5075.7,5189.9,5306.3,5424.6,5545,5667.5,5791.9,5918.5,6047,6177.6,6310.3,6445,6581.7,6720.4,6861.2,7004.1,7149,7295.9,7444.9,7595.9,7748.9,7904
56,2498.6,2454.7,2412.9,2373.1,2335.4,2299.7,2266,2234.4,2204.8,2177.3,2151.8,2128.3,2106.9,2087.5,2070.2,2054.9,2041.6,2030.4,2021.2,2014.1,2009,2005.9,2004.9,2005.9,2009,2014.1,2021.2,2030.4,2041.6,2054.9,2070.2,2087.6,2107,2128.4,2151.9,2177.4,2204.9,2234.5,2266.2,2299.8,2335.5,2373.3,2413.1,2454.9,2498.8,2544.7,2592.7,2642.7,2694.7,2748.8,2804.9,2863.1,2923.3,2985.5,3049.8,3116.1,3184.5,3254.9,3327.4,3401.8,3478.4,3556.9,3637.6,3720.2,3804.9,3891.6,3980.4,4071.2,4164.1,4258.9,4355.9,4454.9,4555.9,4658.9,4764,4871.2,4980.3,5091.6,5204.8,5320.1,5437.5,5556.8,5678.3,5801.7,5927.2,6054.8,6184.3,6316,6449.6,6585.3,6723.1,6862.9,7004.7,7148.6,7294.5,7442.4,7592.4,7744.4,7898.5,8054.6
57,2550,2507.2,2466.4,2427.6,2390.9,2356.2,2323.6,2292.9,2264.4,2237.9,2213.4,2190.9,2170.5,2152.2,2135.9,2121.6,2109.3,2099.1,2091,2084.9,2080.8,2078.7,2078.8,2080.8,2084.9,2091,2099.2,2109.4,2121.6,2135.9,2152.2,2170.6,2191,2213.5,2238,2264.5,2293.1,2323.7,2356.3,2391,2427.8,2466.5,2507.4,2550.2,2595.1,2642.1,2691,2742.1,2795.1,2850.2,2907.4,2966.5,3027.8,3091,3156.3,3223.7,3293.1,3364.5,3438,3513.5,3591,3670.6,3752.2,3835.9,3921.6,4009.4,4099.1,4191,4284.8,4380.8,4478.7,4578.7,4680.7,4784.8,4890.9,4999.1,5109.3,5221.5,5335.8,5452.1,5570.5,5690.9,5813.3,5937.8,6064.3,6192.9,6323.5,6456.1,6590.8,6727.5,6866.3,7007.1,7150,7294.9,7441.8,7590.8,7741.8,7894.8,8049.9,8207
58,2603.3,2561.5,2521.7,2483.9,2448.2,2414.6,2382.9,2353.3,2325.8,2300.3,2276.8,2255.4,2236,2218.7,2203.4,2190.1,2178.9,2169.7,2162.6,2157.5,2154.4,2153.4,2154.4,2157.5,2162.6,2169.8,2179,2190.2,2203.5,2218.8,2236.1,2255.5,2276.9,2300.4,2325.9,2353.5,2383.1,2414.7,2448.4,2484.1,2521.8,2561.6,2603.5,2647.3,2693.3,2741.2,2791.2,2843.3,2897.3,2953.5,3011.6,3071.8,3134.1,3198.4,3264.7,3333,3403.4,3475.9,3550.4,3626.9,3705.5,3786.1,3868.7,3953.4,4040.2,4128.9,4219.7,4312.6,4407.5,4504.4,4603.4,4704.4,4807.5,4912.6,5019.7,5128.9,5240.1,5353.3,5468.6,5586,5705.4,5826.8,5950.2,6075.7,6203.3,6332.9,6464.5,6598.2,6733.9,6871.6,7011.4,7153.2,7297.1,7443,7590.9,7740.9,7893,8047,8203.1,8361.3
59,2658.4,2617.6,2578.8,2542.1,2507.4,2474.7,2444.1,2415.6,2389.1,2364.6,2342.1,2321.7,2303.4,2287,2272.8,2260.5,2250.3,2242.2,2236.1,2232,2229.9,2229.9,2232,2236.1,2242.2,2250.4,2260.6,2272.8,2287.1,2303.4,2321.8,2342.2,2364.7,2389.2,2415.7,2444.3,2474.9,2507.5,2542.2,2579,2617.7,2658.6,2701.4,2746.3,2793.2,2842.2,2893.2,2946.3,3001.4,3058.5,3117.7,3178.9,3242.2,3307.5,3374.9,3444.2,3515.7,3589.1,3664.6,3742.2,3821.8,3903.4,3987.1,4072.8,4160.5,4250.3,4342.2,4436,4531.9,4629.9,4729.9,4831.9,4936,5042.1,5150.3,5260.5,5372.7,5487,5603.3,5721.7,5842.1,5964.5,6089,6215.5,6344.1,6474.7,6607.3,6742,6878.7,7017.5,7158.3,7301.1,7446,7593,7741.9,7892.9,8046,8201.1,8358.2,8517.4
